"id","group","hs.grad","nation","gender","age","m.status","political","n.child","income","food","housing","other","score","Pol","time1","time2","time3","scr"
504,"treat","yes","Asia","male",54,"never","New_Democrat",1,120000,0.31,0.18,0.51,1.28,3.94002410181539,0.07,NA,0.0712073413698826,1.21435059451284
505,"control","yes","Europe","female",46,"never","Conservative",0,32000,0.5,0.15,0.35,-0.66,-0.130400006478353,0.13,NA,0.157416555477256,0.765120216164866
506,"control","yes","North America","female",58,"divorced","Conservative",1,33252.6953866842,0.23,0.29,0.48,-0.47,-0.28418803928784,0.83,NA,0.822429387936272,0.531068162072309
507,"control","no","Europe","male",35,"married","Liberal",1,94016.4360636128,0.36,0.19,0.45,-0.24,0.587263892450699,0.73,NA,0.736162062383643,1.19768201509608
508,"treat","yes","Europe","male",49,"married","New_Democrat",1,14457.2186510845,0.72,0.2,0.08,0.16,3.30382250394166,0.63,NA,0.632329439473567,0.190271439888282
509,"treat","no","North America","undis",23,"married","Liberal",2,70376.0785931469,0.92,0.05,0.03,-0.33,1.6865237960149,0.96,NA,0.956758852080286,0.711234058058784
510,"treat","no","North America","male",52,"married","Conservative",3,29460.9364420991,0.03,0.91,0.06,1.3,4.16311701295123,0.89,NA,0.892117293316915,0.728353844578981
511,"treat","no","Asia","male",56,"married","Liberal",1,30364.7105879178,0.7,0.17,0.13,0.97,2.2912872082811,0.24,NA,0.238349357531066,1.18474616827714
512,"control","yes","North America","female",61,"never","Conservative",2,6000,0.05,0.56,0.39,0.52,0.431776375197883,0,NA,0.0137518840884676,0.0398862161167988
513,"control","yes","Asia","undis",24,"divorced","New_Democrat",3,115818.128499273,0.61,0.19,0.2,0.59,0.3327365519024,0.9,NA,0.90005826125194,0.367380870590657
514,"treat","no","North America","male",21,"married","Liberal",1,52216.3839926772,0.27,0.23,0.5,-1.51,2.74104722493042,0.65,NA,0.664768452687527,0.598742192436667
515,"control","yes","Asia","male",60,"never","Liberal",1,7000,0.35,0.54,0.11,-0.06,-0.0589989476900547,1,NA,0.996648470753027,0.34912971296963
516,"control","yes","Europe","female",47,"never","Conservative",2,140000,0.52,0.12,0.36,-0.39,-0.088894238850841,0.51,NA,0.514021645839126,1.03034307468164
517,"treat","no","North America","undis",21,"divorced","Conservative",0,45079.1822557913,1,0,0,1.55,3.30354056775245,0.38,NA,0.376821029063454,1.66370340825575
518,"control","no","North America","undis",59,"married","New_Democrat",0,61866.6096590603,0.52,0.37,0.11,1.43,1.29398576935471,0.61,NA,0.608902794951003,1.16941372864882
519,"treat","no","Asia","female",54,"never","Conservative",0,58000,0.93,0,0.07,1.81,2.52287509438412,0.83,NA,0.849179726954401,0.850632596449412
520,"control","yes","North America","male",46,"married","Other",0,63972.3672788143,0.02,0.37,0.61,1.17,0.615994824121906,0.87,-1.44,0.870728636964669,1.4012150405493
521,"control","yes","North America","undis",21,"never","New_Democrat",0,78000,0.75,0.18,0.07,-0.37,-0.456989075674434,0.02,NA,0.0144492458813585,0.539312427837545
522,"treat","no","Europe","male",34,"widowed","Liberal",1,137474.568703671,0.4,0.32,0.28,-0.11,3.28457605362062,0.59,NA,0.596808104045092,2.11474598035752
523,"treat","yes","Asia","male",48,"never","Conservative",0,97000,0.73,0.24,0.03,0.89,2.93954826469917,0.02,NA,0.0173849669990806,1.7282738344194
524,"control","no","Asia","female",51,"widowed","Liberal",0,11799.8454536594,0.6,0.28,0.12,-0.46,-0.155303675060948,0.86,NA,0.851997158373122,0.32697280942039
525,"control","yes","North America","male",65,"never","Other",1,58000,0.38,0.59,0.03,0.57,1.51018333150512,0.1,NA,0.09883108394566,0.85515573970895
526,"treat","yes","Asia","female",58,"married","New_Democrat",5,87704.9600442036,0.91,0.02,0.07,-1.23,2.04309026135927,0.18,NA,0.165231166433474,0.922763131977876
527,"control","yes","North America","male",62,"widowed","New_Democrat",0,145742.002237959,0.41,0.05,0.54,1.31,1.42777084646158,0.66,NA,0.658086001110694,1.92532564067748
528,"control","yes","North America","undis",43,"never","Other",1,124000,0.68,0.17,0.15,0.15,-0.613048386939532,0.4,NA,0.406969154090539,1.68272518267161
529,"control","yes","Asia","male",30,"never","Other",1,135000,0.94,0.03,0.03,-0.11,-0.219080990834657,0.04,NA,0.0374000634834592,1.7372909373349
530,"control","no","North America","undis",32,"married","Other",1,123564.537325066,0.01,0.85,0.14,-0.33,0.635633148543475,0,NA,0.00420887302017305,1.61403455125604
531,"control","yes","North America","male",36,"never","Other",1,46000,0.59,0.09,0.32,0.38,0.692442787209402,0.09,NA,0.097769526376142,0.696856065682865
532,"treat","yes","Asia","female",60,"married","New_Democrat",0,98160.640551382,0.83,0.07,0.1,-1.02,1.8161516881831,0.13,NA,0.138386737405096,1.2826806257105
533,"control","yes","North America","undis",64,"widowed","Liberal",3,12828.6801021607,0.6,0.39,0.01,0.14,-1.06969774379654,0.37,NA,0.361401216588635,0.546935124681242
534,"treat","yes","Southern","undis",46,"never","Conservative",0,148000,0.64,0.36,0,0.01,1.97162275284946,0.11,NA,0.110561444867661,1.56179416237198
535,"control","yes","Asia","male",33,"divorced","Conservative",1,121732.109680636,0.74,0.22,0.04,0.39,1.09349357448563,0.05,NA,0.0472645339445831,1.9489438563713
536,"control","yes","North America","male",64,"divorced","New_Democrat",1,138976.658692422,0.45,0.51,0.04,0.49,1.2985609837514,0.01,NA,-0.00345587987397632,0.848661470442258
537,"treat","yes","Southern","undis",35,"divorced","New_Democrat",3,0,0.06,0.07,0.87,-1.02,1.76592869558601,0.04,NA,0.0417670913872906,0.807593477041157
538,"treat","yes","North America","undis",65,"divorced","Conservative",2,103724.921209832,0.35,0.17,0.48,-0.56,1.6903095806168,0.44,NA,0.424467200595972,0.852844458544693
539,"treat","no","Europe","undis",43,"married","Other",2,146231.495537249,0.78,0.13,0.09,-1.25,2.49220295072846,0.5,NA,0.484726790281084,0.999155874021487
540,"control","yes","Europe","female",42,"never","Conservative",0,11000,0.94,0.05,0.01,-0.99,0.0898200351595801,0.83,NA,0.832396964851658,-0.0888835832492552
541,"control","yes","Europe","male",31,"married","Liberal",1,116008.740506436,0.49,0,0.51,0.55,-0.00708112499371993,1,NA,1.00015306840323,1.06276072711117
542,"treat","yes","Europe","male",59,"divorced","Conservative",4,123497.853698789,0.41,0.02,0.57,0.64,3.82597583923966,0.88,NA,0.885222347880148,0.827887111102441
543,"treat","yes","Asia","undis",63,"divorced","Liberal",0,63627.4466338345,0.34,0.6,0.06,0.06,0.881355462417778,0.36,NA,0.350799048301526,0.488685660951606
544,"control","no","Europe","female",30,"divorced","Liberal",1,43787.7537977885,0.86,0.09,0.05,0.99,-0.383801678918706,0.97,NA,0.960269599324142,1.03235566467817
545,"control","yes","Asia","male",65,"never","Liberal",0,145000,0.63,0.1,0.27,-1.07,1.11723547322399,0.82,NA,0.809211281431955,1.02761610011653
546,"treat","yes","Europe","female",54,"divorced","Liberal",1,79580.562002623,0.4,0.03,0.57,0.42,0.606770020739247,0.38,NA,0.378470855298222,0.552096613100658
547,"control","no","Southern","male",20,"married","Other",1,132893.178847459,0.86,0.04,0.1,0.34,2.03000132117669,0.07,NA,0.0550207639117172,1.89054973616963
548,"treat","no","Asia","male",40,"widowed","Liberal",1,10869.2252023085,0.23,0.31,0.46,-0.25,3.06344725745994,0.11,NA,0.113743510439768,1.09093077586122
549,"treat","yes","North America","undis",21,"married","Conservative",2,54546.775601802,0.52,0.36,0.12,-1.14,1.8539985788373,0.17,NA,0.18462836842048,-0.0151222719749267
550,"treat","no","Asia","undis",22,"married","Other",1,123053.848773233,0.13,0.76,0.11,0.12,2.43370310391053,0,NA,0.0149002367411146,0.329891253493053
551,"treat","yes","North America","male",53,"married","Other",0,105236.206283859,0.04,0.74,0.22,-1.07,2.86201958411731,0.8,NA,0.801566732885536,1.17243580776273
552,"treat","no","Europe","female",23,"married","Liberal",2,80227.754024069,0.68,0.09,0.23,0.14,1.71537066952775,0.73,NA,0.722444700991997,0.652189045514336
553,"control","yes","North America","male",32,"divorced","Other",0,112972.815487423,0.13,0.67,0.2,-1.04,0.177967323188812,0.96,NA,0.947892079665638,1.18779206443438
554,"treat","yes","Asia","male",46,"married","Liberal",1,46700.1799200006,0.38,0.06,0.56,0.82,1.66401707519492,0.48,NA,0.480420190739956,0.365167530988228
555,"control","no","North America","female",19,"married","Conservative",1,41493.5090134479,0.05,0.26,0.69,-1.41,0.897948055854653,0,NA,-0.00207523167461574,0.782602936663815
556,"control","no","North America","undis",33,"married","Liberal",2,115575.660996759,0.88,0.03,0.09,0.36,-0.187147140222308,0.84,NA,0.827906770146693,0.750201786635991
557,"control","yes","North America","undis",53,"widowed","Other",3,143551.874195161,0.53,0.2,0.27,-0.74,-0.677096966510203,0.22,NA,0.200588470220156,2.17868047972455
558,"control","yes","North America","male",35,"widowed","Liberal",0,26595.0661907201,0.39,0.47,0.14,-1.01,-0.241383087423288,0.01,NA,-0.00380103009974047,0.669346102913017
559,"treat","yes","Asia","male",62,"never","Liberal",1,81000,0.98,0.02,0,-0.64,2.11669010904981,0.43,NA,0.427868582783575,0.812874384619998
560,"control","no","Europe","undis",43,"married","New_Democrat",1,54149.9621477571,0.87,0.01,0.12,1.84,1.5664887309843,0.18,NA,0.172999626452443,0.797531239340793
561,"control","no","North America","undis",23,"widowed","New_Democrat",1,129216.726545489,0.82,0.18,0,-0.76,0.876963679007707,0.26,NA,0.259112098293038,2.20154757484452
562,"treat","yes","Asia","undis",57,"married","Conservative",5,83113.5710538406,0.27,0.39,0.34,0.1,2.3788383526491,0.19,NA,0.174523721575583,1.78771769141894
563,"control","yes","North America","male",40,"divorced","Liberal",1,84110.7173132619,0.03,0.57,0.4,1.46,0.631605698413938,0.04,NA,0.0320765951793134,1.56953582825781
564,"treat","yes","North America","male",53,"divorced","Liberal",2,0,0.61,0.23,0.16,-0.14,1.9029759762615,0.46,NA,0.461273546978017,0.53539512712574
565,"control","no","North America","female",49,"married","Other",2,111911.387601404,0.3,0.41,0.29,-0.2,0.281698673299879,0,NA,-0.0022391857192753,1.14452280090081
566,"treat","no","Asia","male",55,"widowed","Other",1,106322.670645659,0.49,0.18,0.33,-1.14,3.71051240017715,0.5,NA,0.493648731528003,0.527174105090322
567,"treat","yes","Asia","undis",33,"never","Conservative",1,143000,0.77,0.09,0.14,0.65,2.10465012383502,0.54,NA,0.549354853076465,0.853342447114739
568,"control","yes","Asia","male",60,"widowed","Liberal",2,128451.45735116,0.47,0.03,0.5,-1.26,0.596976042020849,0.45,NA,0.451235905470097,1.07427574295652
569,"control","no","Asia","undis",28,"never","Conservative",2,119000,0.84,0.04,0.12,-1.09,1.14216539038207,0.09,NA,0.0787764757958249,0.289637867171058
570,"control","no","Europe","female",60,"widowed","Conservative",2,80830.5685337761,0.89,0.1,0.01,-0.87,1.14297913086853,0.95,2.87,0.950946259185773,0.908502542990466
571,"control","no","North America","female",45,"married","Other",1,6643.74982880137,0.07,0.29,0.64,0.73,0.97762384340422,1,NA,1.01147992671367,0.708879015044226
572,"control","no","North America","undis",42,"never","Conservative",3,83000,0.43,0.29,0.28,0.21,1.09869597838027,0.51,NA,0.508218461347752,0.485187853911917
573,"treat","no","North America","male",63,"married","Other",3,114685.004449754,0.99,0,0.01,-0.62,3.73071909267277,0.02,NA,0.0148995476652286,1.40383280658151
574,"control","yes","Europe","male",30,"divorced","New_Democrat",1,96973.50159648,0.54,0.1,0.36,0.3,0.78403601898891,0.71,4.16,0.696233781508746,0.434339285081629
575,"control","yes","North America","female",43,"divorced","Conservative",1,28351.0036319594,0.42,0.29,0.29,0.61,0.0365790053257317,0.83,NA,0.819484307519397,0.637937137461452
576,"treat","no","Asia","undis",53,"married","Other",1,37082.3912779041,0.57,0.17,0.26,0.8,2.59061554927541,0.07,NA,0.0834788498251666,1.21788636422423
577,"control","no","Asia","female",52,"widowed","Liberal",0,47798.1620948715,0.51,0.35,0.14,0.34,-0.0369116141604495,0.98,NA,0.975652383070779,1.30063413476817
578,"control","yes","Asia","undis",44,"married","Conservative",0,40692.5326179681,0.86,0.09,0.05,0.09,-0.0324863494430185,0.42,NA,0.424902754572966,0.773359376533311
579,"treat","no","Europe","male",22,"married","Liberal",0,58792.3337026332,0.9,0,0.1,1.65,2.59032279452785,0.83,NA,0.861889135142604,1.58524830733762
580,"treat","yes","Asia","male",40,"never","Liberal",0,104000,0.29,0.23,0.48,0.44,1.46830886959519,0.61,NA,0.614708834266422,2.5377556810962
581,"treat","yes","Europe","female",30,"never","Conservative",0,112000,0.62,0.12,0.26,1.23,1.9835611957653,0.32,NA,0.299872961959009,0.708087869865641
582,"treat","no","Asia","undis",47,"divorced","Other",1,120728.607446475,0.58,0.38,0.04,-0.21,2.14725323457861,0.53,NA,0.535777055807143,1.45507002817547
583,"treat","no","North America","undis",31,"never","Other",2,39000,0.33,0.43,0.24,0.07,2.3557974224803,0.6,NA,0.599987392200434,0.386528330426202
584,"treat","yes","Asia","undis",47,"married","Conservative",2,97349.5416543287,0.67,0.33,0,1.67,2.20152068267033,0.67,NA,0.649716805971965,1.79901085405665
585,"control","yes","Asia","undis",18,"widowed","New_Democrat",1,16575.5610937327,0.68,0.31,0.01,-0.47,0.130062105524526,0.68,NA,0.668623641375818,0.254669384861352
586,"control","no","Asia","male",25,"married","Conservative",2,11867.6656712672,0.51,0.32,0.17,0.43,2.43968453048039,0.46,NA,0.455242975295349,0.564729755923658
587,"treat","no","Europe","male",62,"divorced","Liberal",0,49570.7404450802,0.35,0.17,0.48,1.98,2.87518767098473,0,NA,0.0112862787923838,1.24725463635466
588,"treat","yes","Europe","female",50,"never","New_Democrat",2,94000,0.74,0.02,0.24,-0.06,1.88812787701357,0.15,NA,0.126800808536696,0.735591325084449
589,"control","no","Europe","female",43,"divorced","Liberal",1,12870.6766207262,0.83,0.11,0.06,-0.16,-0.154940541034543,0.83,NA,0.829330472819313,0.22725906058135
590,"control","no","North America","female",38,"married","Liberal",1,116282.401220136,0.2,0.72,0.08,-0.22,-0.122792761856909,0.23,NA,0.228277218121729,1.4794673344369
591,"treat","no","Europe","male",52,"divorced","Other",2,3632.82418869544,0.13,0.38,0.49,-0.71,3.19570414539115,0.33,NA,0.341487173525537,0.634888352516118
592,"control","no","Asia","undis",20,"widowed","Liberal",1,35599.598335525,0.56,0.38,0.06,1.19,-0.1420494979764,0.24,NA,0.236886584064473,1.14109627847738
593,"control","yes","Asia","undis",34,"divorced","Liberal",0,63605.8208177,0.48,0.29,0.23,0.72,-1.21003901069806,0.52,NA,0.531228426826666,0.823600634079055
594,"treat","yes","North America","male",59,"married","Conservative",2,127314.086310321,0.62,0.35,0.03,-1.42,3.16354765365369,0.84,NA,0.851706839242808,1.62232546270025
595,"treat","no","Asia","undis",59,"married","Liberal",3,16519.7557626253,0.2,0.22,0.58,-1.41,1.9032518783674,0.03,NA,0.0271205053067871,1.10605608520309
596,"control","yes","North America","undis",32,"married","Liberal",2,152708.769711193,0.55,0.2,0.25,-0.64,-1.17458760971141,0,NA,0.00750902537662893,1.45986937421292
597,"control","yes","Southern","female",41,"divorced","Liberal",2,28568.9301415912,0.61,0.01,0.38,0.42,-1.24454574479385,1,NA,0.985582442112181,0.588000959787557
598,"treat","yes","Asia","female",34,"never","Liberal",0,136000,0.89,0.09,0.02,0.76,0.939329249687248,0.11,NA,0.124552411647229,1.14177734400869
599,"control","no","North America","undis",56,"divorced","Liberal",0,89292.6228840305,0.39,0.32,0.29,-0.72,-0.169189634793254,0.65,NA,0.643605907092262,1.40306601287504
600,"treat","yes","North America","male",25,"married","Conservative",0,115789.661720788,0.43,0.53,0.04,-0.74,3.03732180871688,0.19,NA,0.175035955177369,1.41170343994123
601,"control","yes","North America","female",57,"widowed","Other",2,152864.975416867,0.75,0.1,0.15,-0.36,-0.360618618791979,0.01,NA,0.0165259611197755,1.55880859994839
602,"control","yes","North America","female",65,"divorced","Liberal",2,27746.9270962307,0.74,0.06,0.2,0.06,-1.24864856650773,0.77,NA,0.778414892476121,1.90367998733873
603,"control","yes","Europe","male",39,"married","Liberal",1,156983.796202723,0.62,0.19,0.19,-1.02,0.282740346908776,0.24,NA,0.223385608558602,1.48862663789394
604,"treat","no","North America","undis",32,"married","Liberal",1,62834.5478123233,0.98,0.01,0.01,-0.33,1.47859162479487,0,NA,-0.00190790835974711,0.482062597955742
605,"control","no","North America","male",29,"never","New_Democrat",0,140000,0.68,0.3,0.02,-0.76,2.29191663252113,0,NA,0.0118280899114723,1.04029053426548
606,"treat","no","Southern","undis",20,"widowed","Liberal",1,37426.5350943758,0.5,0.34,0.16,1.08,1.90651375498939,0.94,NA,0.946979084056993,0.96547938049539
607,"control","no","North America","female",63,"married","Liberal",1,98658.9332958208,0.02,0.01,0.97,1.51,0.0107305803484616,0.32,NA,0.301466370097206,1.36129034275163
608,"treat","yes","North America","undis",43,"never","New_Democrat",3,19000,0.69,0.05,0.26,-0.42,1.91069477596017,0,NA,-0.0162672049809259,0.612002077019528
609,"treat","no","Asia","female",45,"married","Conservative",4,93912.6137705128,0.9,0.06,0.04,-2.36,2.82289026087043,0.03,NA,0.0234236436354966,0.601843818028745
610,"control","yes","Southern","female",38,"never","Liberal",1,29000,0.75,0.05,0.2,0.57,-1.38001164135873,0.66,NA,0.654120713289678,0.447357772773175
611,"treat","no","Asia","male",62,"married","Liberal",2,96618.7080011043,0.23,0.63,0.14,0.31,2.94146945693859,0.73,NA,0.732992152787285,0.869326798468509
612,"control","yes","North America","undis",29,"divorced","Conservative",2,23436.4541126178,0.32,0.56,0.12,-0.45,-0.0475124518877823,0.29,-3.59,0.294796769362597,0.629699613057824
613,"control","yes","Asia","female",36,"divorced","Conservative",2,96120.3313877544,0.42,0.52,0.06,-1.26,-0.147545252171474,0.52,NA,0.52282307856,1.18213907332428
614,"treat","yes","Southern","female",48,"married","Liberal",2,113878.536225097,0.18,0.66,0.16,1.25,1.45109710006441,0.13,NA,0.125811940875137,1.12600073767894
615,"control","no","North America","female",47,"never","Other",2,1e+05,0.26,0.21,0.53,-0.62,0.269721424162189,0.58,NA,0.586158657168834,0.778822167935507
